id,name,canteen,shop,location,category,price,original_price,price_dinein,price_takeout,delivery_available,addon_only,min_order,delivery_fee,package_fee,delivery_start,portion_g,kcal,protein_g,fat_g,carbs_g,fiber_g,sodium_mg,sugar_g,oil_level,is_fried,is_drink,tags,estimate_note,external_price_note,source_note,available_breakfast,available_lunch,available_dinner,dinein_available,takeout_available,item_role,component_type,standalone_allowed,meal_anchor,complete_meal,shop_mode,bundle_group,provides_group,requires_group,choice_group,choice_min,choice_max,package_fee_per_order,delivery_fee_per_order,rule_note,preference_categories,is_light,light_anchor,soup_meal,soup_priority,counts_for_preference,auto_attach_scope,auto_attach_value,movement_counted
D0532,双鸡666三明治,B栋综合楼,NOWWA挪瓦咖啡,B栋综合楼二楼,主食,8.0,8.0,8.0,8.0,1,0,8.0,1.2,1.0,,180,500,26.0,24.0,45.0,2.0,750,6.0,中,0,0,主食;可作正餐;中脂;高蛋白,按快餐单品常见份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0533,薯饼蟹柳三明治,B栋综合楼,NOWWA挪瓦咖啡,B栋综合楼二楼,主食,8.0,8.0,8.0,8.0,1,0,8.0,1.2,1.0,,180,480,18.0,24.0,45.0,2.0,750,6.0,中,0,0,主食;可作正餐;中脂,按快餐单品常见份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0534,流心芝士滑蛋三明治,B栋综合楼,NOWWA挪瓦咖啡,B栋综合楼二楼,主食,8.0,8.0,8.0,8.0,1,0,8.0,1.2,1.0,,180,480,18.0,24.0,45.0,2.0,750,6.0,中,0,0,主食;可作正餐;中脂,按快餐单品常见份量估算,原菜单未标价，按同类估计,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0535,美式爆汁热狗包,B栋综合楼,NOWWA挪瓦咖啡,B栋综合楼二楼,主食,8.5,8.5,8.5,8.5,1,0,8.0,1.2,1.0,,150,380,16,20,35,2,850,5,低,0,0,饮品;低热量;低脂,按热狗包约150g估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,staple,1,1,1,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0536,爆汁黑椒热狗肠,B栋综合楼,NOWWA挪瓦咖啡,B栋综合楼二楼,主食,6.0,6.0,6.0,6.0,1,0,8.0,1.2,1.0,,180,500,26.0,24.0,45.0,2.0,750,6.0,中,0,0,主食;可作正餐;中脂;高蛋白,按快餐单品常见份量估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,0,0,normal,,,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0537,脆波波（小料）,B栋综合楼,茶百道,B栋综合楼二楼,主食,1.6,2.0,1.6,1.6,0,1,8.0,1.2,1.0,,50,90,0,0,22,0,10,18,中,0,0,主食;可作正餐;中脂;高碳水,按奶茶小料约50g估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,other,0,0,0,base_addon,,,chabaidao_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,主食,0,0,0,0,1,,,1
D0538,小西米（小料）,B栋综合楼,茶百道,B栋综合楼二楼,主食,0.8,1.0,0.8,0.8,0,1,8.0,1.2,1.0,,50,80,0,0,20,0,5,8,中,0,0,主食;可作正餐;中脂;高碳水,按奶茶小料约50g估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,other,0,0,0,base_addon,,,chabaidao_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,主食,0,0,0,0,1,,,1
D0539,冻冻（小料）,B栋综合楼,茶百道,B栋综合楼二楼,主食,0.8,1.0,0.8,0.8,0,1,8.0,1.2,1.0,,50,45,0,0,11,0,10,8,中,0,0,主食;可作正餐;中脂;高碳水,按奶茶小料约50g估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,other,0,0,0,base_addon,,,chabaidao_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,主食,0,0,0,0,1,,,1
D0540,血糯米（小料）,B栋综合楼,茶百道,B栋综合楼二楼,主食,1.6,2.0,1.6,1.6,0,1,8.0,1.2,1.0,,50,95,2,1,20,1,10,8,中,0,0,主食;可作正餐;中脂;高碳水,按奶茶小料约50g估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,other,0,0,0,base_addon,,,chabaidao_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,主食,0,0,0,0,1,,,1
D0541,黑糖珍珠奶茶Pro,B栋综合楼,茶百道,B栋综合楼二楼,饮品,8.0,10.0,8.0,8.0,1,0,8.0,1.2,1.0,,500,420,9.0,11.0,52.0,0.0,80,62.0,低,0,1,饮品;含乳;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0542,茉莉奶绿,B栋综合楼,茶百道,B栋综合楼二楼,饮品,8.0,10.0,8.0,8.0,1,0,8.0,1.2,1.0,,500,340,9.0,11.0,52.0,0.0,80,47.0,低,0,1,饮品;含乳;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0543,奥利奥奶茶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.0,15.0,12.0,12.0,1,0,8.0,1.2,1.0,,500,420,9.0,11.0,52.0,0.0,80,62.0,低,0,1,饮品;含乳;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0544,白玉丸子奶绿,B栋综合楼,茶百道,B栋综合楼二楼,饮品,10.4,13.0,10.4,10.4,1,0,8.0,1.2,1.0,,500,340,9.0,11.0,52.0,0.0,80,47.0,低,0,1,饮品;含乳;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0545,冰淇淋红茶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.0,15.0,12.0,12.0,1,0,8.0,1.2,1.0,,500,460,4.0,12.0,52.0,0.0,80,69.0,低,0,1,饮品;高糖;甜品;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0546,黄金椰椰乌龙,B栋综合楼,茶百道,B栋综合楼二楼,饮品,9.6,12.0,9.6,9.6,1,0,8.0,1.2,1.0,,500,280,4.0,6.0,52.0,0.0,80,42.0,低,0,1,饮品;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0547,铁观音奶冻,B栋综合楼,茶百道,B栋综合楼二楼,饮品,9.6,12.0,9.6,9.6,1,0,8.0,1.2,1.0,,500,280,4.0,6.0,52.0,0.0,80,42.0,低,0,1,饮品;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0548,豆乳米麻薯,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.8,16.0,12.8,12.8,1,0,8.0,1.2,1.0,,500,360,4.0,6.0,52.0,0.0,80,57.0,低,0,1,饮品;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0549,兰韵铁观音,B栋综合楼,茶百道,B栋综合楼二楼,饮品,10.4,13.0,10.4,10.4,1,0,8.0,1.2,1.0,,500,280,4.0,6.0,52.0,0.0,80,42.0,低,0,1,饮品;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0550,鲜奶茉莉奶绿,B栋综合楼,茶百道,B栋综合楼二楼,饮品,10.4,13.0,10.4,10.4,1,0,8.0,1.2,1.0,,500,340,9.0,11.0,52.0,0.0,80,47.0,低,0,1,饮品;含乳;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0551,基础热奶宝,B栋综合楼,茶百道,B栋综合楼二楼,饮品,10.4,13.0,10.4,10.4,1,0,8.0,1.2,1.0,,500,360,4.0,6.0,52.0,0.0,80,57.0,低,0,1,饮品;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0552,奥利奥麻薯小碗,B栋综合楼,茶百道,B栋综合楼二楼,主食,4.4,5.5,4.4,4.4,1,0,8.0,1.2,1.0,,350,470,13.0,10.0,78.0,2.0,850,3.0,中,0,0,主食;可作正餐;含糖;中脂;高碳水,按普通粉面/面点份量估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,other,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
D0553,七窖茉香手打柠檬茶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,10.4,13.0,10.4,10.4,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0554,麒麟手打柠檬茶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.0,15.0,12.0,12.0,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0555,活菌酸奶紫米露,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.8,16.0,12.8,12.8,1,0,8.0,1.2,1.0,,500,360,4.0,6.0,52.0,0.0,80,57.0,低,0,1,饮品;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0556,生酪抹茶粉粿奶茶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,13.6,17.0,13.6,13.6,1,0,8.0,1.2,1.0,,500,420,9.0,11.0,52.0,0.0,80,62.0,低,0,1,饮品;含乳;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,1,1,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0557,生酪奥利奥奶茶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,10.4,13.0,10.4,10.4,1,0,8.0,1.2,1.0,,500,420,9.0,11.0,52.0,0.0,80,62.0,低,0,1,饮品;含乳;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0558,香草抹茶冰,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.8,16.0,12.8,12.8,1,0,8.0,1.2,1.0,,500,280,4.0,6.0,52.0,0.0,80,42.0,低,0,1,饮品;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0559,青梅冰茶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,7.2,9.0,7.2,7.2,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0560,百香凤梨,B栋综合楼,茶百道,B栋综合楼二楼,饮品,9.6,12.0,9.6,9.6,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0561,青提茉莉,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.8,16.0,12.8,12.8,1,0,8.0,1.2,1.0,,500,280,4.0,6.0,52.0,0.0,80,42.0,低,0,1,饮品;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0562,多芒杨枝甘露,B栋综合楼,茶百道,B栋综合楼二楼,饮品,15.2,19.0,15.2,15.2,1,0,8.0,1.2,1.0,,500,390,4.0,6.0,52.0,0.0,80,65.0,低,0,1,饮品;含糖;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0563,经典杨枝甘露,B栋综合楼,茶百道,B栋综合楼二楼,饮品,14.4,18.0,14.4,14.4,1,0,8.0,1.2,1.0,,500,390,4.0,6.0,52.0,0.0,80,65.0,低,0,1,饮品;含糖;高糖;中脂,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0564,葡萄冰浆,B栋综合楼,茶百道,B栋综合楼二楼,饮品,13.6,17.0,13.6,13.6,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0565,荔枝冰奶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.8,16.0,12.8,12.8,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0566,蜜桃奶冻,B栋综合楼,茶百道,B栋综合楼二楼,饮品,11.2,14.0,11.2,11.2,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0567,蜜桃白兰香,B栋综合楼,茶百道,B栋综合楼二楼,饮品,12.0,15.0,12.0,12.0,1,0,8.0,1.2,1.0,,500,310,4.0,6.0,52.0,0.0,80,50.0,低,0,1,饮品;含糖;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0568,牛油果酸奶,B栋综合楼,茶百道,B栋综合楼二楼,饮品,14.4,18.0,14.4,14.4,1,0,8.0,1.2,1.0,,500,280,4.0,6.0,52.0,0.0,80,42.0,低,0,1,饮品;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0569,牛油果羽衣甘蓝,B栋综合楼,茶百道,B栋综合楼二楼,饮品,16.0,20.0,16.0,16.0,1,0,8.0,1.2,1.0,,500,280,4.0,6.0,52.0,0.0,80,42.0,低,0,1,饮品;中脂;高糖,按中杯饮品约500ml估算,茶百道全场8折，price为折后价,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,drink,1,0,0,base_addon,,chabaidao_base,,,0,0,1.0,1.2,,饮品,0,0,0,0,1,,,1
D0570,香脆鸡排饭,二饭,家滋味QQ饭,二饭二楼,套餐,12.8,12.8,12.8,12.8,1,0,0.0,1.2,1.0,,500,900,34.0,44.0,88.0,3.0,950,3.0,高,1,0,油炸或煎烤;可作正餐;含主食;含蛋白质;高脂;高蛋白;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0571,黑椒猪排饭,二饭,家滋味QQ饭,二饭二楼,套餐,13.8,13.8,13.8,13.8,1,0,0.0,1.2,1.0,,500,780,25.0,32.0,88.0,3.0,950,3.0,高,1,0,可作正餐;含主食;高脂;高蛋白;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0572,奥尔良腿扒饭,二饭,家滋味QQ饭,二饭二楼,套餐,13.0,13.0,13.0,13.0,1,0,0.0,1.2,1.0,,500,680,25.0,22.0,88.0,3.0,950,3.0,中,0,0,可作正餐;含主食;中脂;高蛋白;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0573,照烧鸡排饭,二饭,家滋味QQ饭,二饭二楼,套餐,14.0,14.0,14.0,14.0,1,0,0.0,1.2,1.0,,500,900,34.0,44.0,88.0,3.0,950,3.0,高,1,0,油炸或煎烤;可作正餐;含主食;含蛋白质;高脂;高蛋白;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0574,鲜菇滑鸡饭,二饭,家滋味QQ饭,二饭二楼,套餐,14.0,14.0,14.0,14.0,1,0,0.0,1.2,1.0,,500,680,31.0,22.0,88.0,3.0,950,3.0,中,0,0,可作正餐;含主食;含蛋白质;中脂;高蛋白;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜;素菜,0,0,0,0,1,,,1
D0575,菠萝糖醋锅巴肉饭,二饭,家滋味QQ饭,二饭二楼,套餐,13.8,13.8,13.8,13.8,1,0,0.0,1.2,1.0,,500,680,25.0,22.0,88.0,3.0,950,3.0,中,0,0,可作正餐;含主食;中脂;高蛋白;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0576,茄角之恋饭,二饭,家滋味QQ饭,二饭二楼,套餐,11.8,11.8,11.8,11.8,1,0,0.0,1.2,1.0,,500,560,15.0,17.0,88.0,6.0,950,3.0,中,0,0,可作正餐;含主食;含蔬菜;中脂;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜;素菜,0,0,0,0,1,,,1
D0577,酱香沙茶鲜肉饭,二饭,家滋味QQ饭,二饭二楼,套餐,14.0,14.0,14.0,14.0,1,0,0.0,1.2,1.0,,500,700,28,22,92,4,950,5,低,0,0,可作正餐;含主食;含蛋白质;中脂;高蛋白;高碳水,按米饭200g+沙茶鲜肉+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0578,双拼套餐饭,二饭,家滋味QQ饭,二饭二楼,套餐,16.0,16.0,16.0,16.0,1,0,0.0,1.2,1.0,,500,800,33.0,30.0,88.0,3.0,950,3.0,中,0,0,可作正餐;含主食;高蛋白;高脂;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0579,任意三拼套餐饭,二饭,家滋味QQ饭,二饭二楼,套餐,16.8,16.8,16.8,16.8,1,0,0.0,1.2,1.0,,500,800,33.0,30.0,88.0,3.0,950,3.0,中,0,0,可作正餐;含主食;高蛋白;高脂;高碳水,按米饭200g+主菜+配菜估算,套餐饭免费送营养汤,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,base,protein,1,1,1,base_addon,,qqfan_base,,,0,0,1.0,1.2,,主食;荤菜,0,0,0,0,1,,,1
D0580,芝士爆浆鸡排（加料）,二饭,家滋味QQ饭,二饭二楼,荤菜,6.9,6.9,6.9,6.9,0,1,0.0,1.2,1.0,,130,330,22,22,12,0.5,650,3,高,1,0,油炸或煎烤;蛋白质来源;高脂;高蛋白,按加料肉排约130g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,qqfan_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0581,奥尔良腿扒（加料）,二饭,家滋味QQ饭,二饭二楼,荤菜,6.8,6.8,6.8,6.8,0,1,0.0,1.2,1.0,,130,330,22,22,12,0.5,650,3,高,0,0,蛋白质来源;中脂,按加料肉排约130g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,qqfan_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0582,香酥鸡排（加料）,二饭,家滋味QQ饭,二饭二楼,荤菜,6.6,6.6,6.6,6.6,0,1,0.0,1.2,1.0,,130,330,22,22,12,0.5,650,3,高,1,0,油炸或煎烤;蛋白质来源;高脂;高蛋白,按加料肉排约130g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,qqfan_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0583,照烧鸡扒（加料）,二饭,家滋味QQ饭,二饭二楼,荤菜,6.6,6.6,6.6,6.6,0,1,0.0,1.2,1.0,,130,330,22,22,12,0.5,650,3,高,0,0,蛋白质来源;中脂,按加料肉排约130g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,qqfan_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0584,黑椒猪扒（加料）,二饭,家滋味QQ饭,二饭二楼,荤菜,8.8,8.8,8.8,8.8,0,1,0.0,1.2,1.0,,130,300,24,20,6,0,650,2,高,0,0,蛋白质来源;高脂;高蛋白,按加料猪扒约130g估算,加料区，单点不送,用户收集菜单;营养为南方高校食堂常见份量理论估算,0,1,1,1,1,addon,protein,0,0,0,base_addon,,,qqfan_base,,0,0,1.0,1.2,堂食和外卖均不能单点，必须搭配同店基础商品,荤菜,0,0,0,0,1,,,1
D0585,开口叉烧包,二饭,营养早餐,二饭一楼,主食,2.5,2.5,2.5,2.5,1,0,0.0,1.2,1.0,,90,250,10.0,9.0,32.0,1.5,350,4.0,中,0,0,主食;可作正餐;中脂,按单个/单份面点估算,,用户收集菜单;营养为南方高校食堂常见份量理论估算,1,0,0,1,1,base,staple,1,1,0,normal,,,,,0,0,1.0,1.2,,主食,0,0,0,0,1,,,1
